"Country or Area","Year","Value","Value Footnotes"
"Guinea-Bissau","2004","0.145014599605548",""
"Guinea-Bissau","2003","0.142846432973506",""
"Guinea-Bissau","2002","0.115726126705584",""
"Guinea-Bissau","2001","0.115496240439778",""
"Guinea-Bissau","2000","0.115195647256917",""
"Guinea-Bissau","1999","0.156038794729954",""
"Guinea-Bissau","1998","0.141462617865679",""
"Guinea-Bissau","1997","0.221557609812096",""
"Guinea-Bissau","1996","0.245417923318161",""
"Guinea-Bissau","1995","0.247755704078472",""
"Guinea-Bissau","1994","0.250116446144443",""
"Guinea-Bissau","1993","0.255860305627344",""
"Guinea-Bissau","1992","0.24453761701752",""
"Guinea-Bissau","1991","0.246647263377076",""
"Guinea-Bissau","1990","0.248699361598608",""
"Guyana","2011","2.25338546078935",""
"Guyana","2010","2.18771927146539",""
"Guyana","2009","2.00473590208116",""
"Guyana","2008","2.0090197862941",""
"Guyana","2007","2.02768406829117",""
"Guyana","2006","1.68649027198716",""
"Guyana","2005","1.88932671252862",""
"Guyana","2004","2.15096328766255",""
"Guyana","2003","2.07773894258584",""
"Guyana","2002","2.10553682311768",""
"Guyana","2001","2.13352513251397",""
"Guyana","2000","2.16235823826583",""
"Guyana","1999","2.26637212804603",""
"Guyana","1998","2.2473567033569",""
"Guyana","1997","2.17804290935742",""
"Guyana","1996","2.09223180751575",""
"Guyana","1995","2.02453113154685",""
"Guyana","1994","1.91979213021069",""
"Guyana","1993","1.45360310712224",""
"Guyana","1992","1.45562566389307",""
"Guyana","1991","1.55145252254034",""
"Guyana","1990","1.57292326110314",""
"Haiti","2011","0.220395791271565",""
"Haiti","2010","0.214171415868397",""
"Haiti","2009","0.23169519207738",""
"Haiti","2008","0.251866546382099",""
"Haiti","2007","0.251309215307502",""
"Haiti","2006","0.224973111127254",""
"Haiti","2005","0.224117170735089",""
"Haiti","2004","0.217692068496012",""
"Haiti","2003","0.192802006262846",""
"Haiti","2002","0.206122035501462",""
"Haiti","2001","0.179980681739864",""
"Haiti","2000","0.159449019460183",""
"Haiti","1999","0.15784032872389",""
"Haiti","1998","0.148703608269197",""
"Haiti","1997","0.168108218257474",""
"Haiti","1996","0.129474444143116",""
"Haiti","1995","0.115087300837012",""
"Haiti","1994","0.0390968613838433",""
"Haiti","1993","0.087969328488789",""
"Haiti","1992","0.122896345904829",""
"Haiti","1991","0.137480113829803",""
"Haiti","1990","0.139766636718726",""
"Honduras","2011","1.08170966258176",""
"Honduras","2010","1.06383938810718",""
"Honduras","2009","1.04612318543734",""
"Honduras","2008","1.1843784688232",""
"Honduras","2007","1.22294020591672",""
"Honduras","2006","0.995766777294205",""
"Honduras","2005","1.09497196986443",""
"Honduras","2004","1.08940238310926",""
"Honduras","2003","1.02128958350652",""
"Honduras","2002","0.937665270226104",""
"Honduras","2001","0.897588389075324",""
"Honduras","2000","0.806843842919667",""
"Honduras","1999","0.776343885312618",""
"Honduras","1998","0.777531407228445",""
"Honduras","1997","0.710503613790445",""
"Honduras","1996","0.691930430972323",""
"Honduras","1995","0.693800267706975",""
"Honduras","1994","0.611481478834616",""
"Honduras","1993","0.535591007325219",""
"Honduras","1992","0.593839391115493",""
"Honduras","1991","0.53530924885472",""
"Honduras","1990","0.528697141379539",""
"Hungary","2011","4.85107110912947",""
"Hungary","2010","5.06734625222911",""
"Hungary","2009","4.86308784204638",""
"Hungary","2008","5.45922111936841",""
"Hungary","2007","5.56968680180654",""
"Hungary","2006","5.6949938657442",""
"Hungary","2005","5.74677900990931",""
"Hungary","2004","5.67888415666852",""
"Hungary","2003","5.82360026278211",""
"Hungary","2002","5.51640822214208",""
"Hungary","2001","5.58602567837013",""
"Hungary","2000","5.4588344240718",""
"Hungary","1999","5.73452133060115",""
"Hungary","1998","5.7535486213715",""
"Hungary","1997","5.905265687585",""
"Hungary","1996","6.00493977866788",""
"Hungary","1995","5.83170942718862",""
"Hungary","1994","5.68393575452262",""
"Hungary","1993","5.97367557469526",""
"Hungary","1992","5.82635129118068",""
"Hungary","1991","6.42082489450805",""
"Hungary","1990","6.70331430889043",""
"Iceland","2011","5.841202662924",""
"Iceland","2010","6.16850919061005",""
"Iceland","2009","6.54395737466699",""
"Iceland","2008","6.85057240929042",""
"Iceland","2007","7.57552704151733",""
"Iceland","2006","7.57319591743073",""
"Iceland","2005","7.42680415845254",""
"Iceland","2004","7.61743357096565",""
"Iceland","2003","7.47502629990515",""
"Iceland","2002","7.56585775575142",""
"Iceland","2001","7.39710127580477",""
"Iceland","2000","7.69353588370422",""
"Iceland","1999","7.42947667902405",""
"Iceland","1998","7.62494556697439",""
"Iceland","1997","7.71581169949926",""
"Iceland","1996","8.18693467708792",""
"Iceland","1995","7.28041831492518",""
"Iceland","1994","7.58614232916687",""
"Iceland","1993","7.5329308682346",""
"Iceland","1992","6.99833394255373",""
"Iceland","1991","6.86706787833108",""
"Iceland","1990","7.84254208688145",""
"India","2011","1.69867269302481",""
"India","2010","1.61820708147964",""
"India","2009","1.65175795918515",""
"India","2008","1.52645993669871",""
"India","2007","1.390048942052",""
"India","2006","1.31582153546694",""
"India","2005","1.25195021388704",""
"India","2004","1.21420212642795",""
"India","2003","1.17199583276726",""
"India","2002","1.13939320354109",""
"India","2001","1.13623604343784",""
"India","2000","1.13854623648199",""
"India","1999","1.11646205046515",""
"India","1998","1.06367197646866",""
"India","1997","1.05399486796708",""
"India","1996","1.02987884539531",""
"India","1995","0.962588868932283",""
"India","1994","0.921657278250242",""
"India","1993","0.884041935325219",""
"India","1992","0.867092169982351",""
"India","1991","0.832462131450584",""
"India","1990","0.79477979681449",""
"Indonesia","2011","2.31329289792018",""
"Indonesia","2010","1.81563945476435",""
"Indonesia","2009","1.90791800494052",""
"Indonesia","2008","1.76050636353013",""
"Indonesia","2007","1.62592647702495",""
"Indonesia","2006","1.51561185848018",""
"Indonesia","2005","1.52347817777157",""
"Indonesia","2004","1.52573349356015",""
"Indonesia","2003","1.45220488202612",""
"Indonesia","2002","1.42643072139456",""
"Indonesia","2001","1.39126743331501",""
"Indonesia","2000","1.26074751839413",""
"Indonesia","1999","1.17500714055658",""
"Indonesia","1998","1.03556736886983",""
"Indonesia","1997","1.39294365675089",""
"Indonesia","1996","1.28510099654189",""
"Indonesia","1995","1.15881794890177",""
"Indonesia","1994","1.15871303444084",""
"Indonesia","1993","1.16265136918566",""
"Indonesia","1992","1.09549823713197",""
"Indonesia","1991","0.988691899928294",""
"Indonesia","1990","0.837279387852336",""
"Iran (Islamic Republic of)","2011","7.77732250295777",""
"Iran (Islamic Republic of)","2010","7.67642845480198",""
"Iran (Islamic Republic of)","2009","7.57433950776576",""
"Iran (Islamic Republic of)","2008","7.51978159859237",""
"Iran (Islamic Republic of)","2007","7.2579405577437",""
"Iran (Islamic Republic of)","2006","7.18390470862898",""
"Iran (Islamic Republic of)","2005","6.69012658215578",""
"Iran (Islamic Republic of)","2004","6.45322502802985",""
"Iran (Islamic Republic of)","2003","6.11088459855469",""
"Iran (Islamic Republic of)","2002","5.9382018682754",""
"Iran (Islamic Republic of)","2001","5.96531200390849",""
"Iran (Islamic Republic of)","2000","5.65463405135758",""
"Iran (Islamic Republic of)","1999","5.90072681630609",""
"Iran (Islamic Republic of)","1998","4.85346552782298",""
"Iran (Islamic Republic of)","1997","4.31672981063079",""
"Iran (Islamic Republic of)","1996","4.50394682615829",""
"Iran (Islamic Republic of)","1995","4.52350452679775",""
"Iran (Islamic Republic of)","1994","4.45542497476707",""
"Iran (Islamic Republic of)","1993","4.03117131661073",""
"Iran (Islamic Republic of)","1992","3.92872258174456",""
"Iran (Islamic Republic of)","1991","3.96775646310127",""
"Iran (Islamic Republic of)","1990","3.74605857634101",""
"Iraq","2011","4.19809507895134",""
"Iraq","2010","3.59944758768544",""
"Iraq","2009","3.45775041964216",""
"Iraq","2008","3.1651265795666",""
"Iraq","2007","2.1626404849163",""
"Iraq","2006","3.51946659958213",""
"Iraq","2005","4.14664862478766",""
"Iraq","2004","4.27704961951801",""
"Iraq","2003","3.50998698705304",""
"Iraq","2002","3.45744547357392",""
"Iraq","2001","3.48095774325258",""
"Iraq","2000","3.04377031098826",""
"Iraq","1999","3.13033765632654",""
"Iraq","1998","3.23273923882951",""
"Iraq","1997","3.14880358476282",""
"Iraq","1996","3.30686082024225",""
"Iraq","1995","3.8256258932194",""
"Iraq","1994","3.80327237349097",""
"Iraq","1993","3.49309371125113",""
"Iraq","1992","3.32514421298442",""
"Iraq","1991","2.63309269669706",""
"Iraq","1990","3.00016446391016",""
"Ireland","2011","7.97476366640105",""
"Ireland","2010","8.99274839224355",""
"Ireland","2009","9.14334251915123",""
"Ireland","2008","9.82887392089955",""
"Ireland","2007","10.4218651418226",""
"Ireland","2006","10.2440929044813",""
"Ireland","2005","10.4647910222265",""
"Ireland","2004","10.7251351635791",""
"Ireland","2003","10.7715471200194",""
"Ireland","2002","11.0824060723473",""
"Ireland","2001","11.3884727222215",""
"Ireland","2000","10.8407525643833",""
"Ireland","1999","10.7012201673261",""
"Ireland","1998","10.4045951887112",""
"Ireland","1997","9.92542398098643",""
"Ireland","1996","9.59480388554235",""
"Ireland","1995","9.12759470029505",""
"Ireland","1994","9.10859421308933",""
"Ireland","1993","8.77077636455159",""
"Ireland","1992","8.74062975274325",""
"Ireland","1991","8.88246351825296",""
"Ireland","1990","8.84769277168996",""
"Israel","2011","9.21766624544388",""
"Israel","2010","9.28416609526644",""
"Israel","2009","8.86375189653172",""
"Israel","2008","9.60604914034785",""
"Israel","2007","9.06581450571625",""
"Israel","2006","9.25978725982469",""
"Israel","2005","8.63708476353402",""
"Israel","2004","9.13468418704357",""
"Israel","2003","9.90684260382543",""
"Israel","2002","9.58810285307258",""
"Israel","2001","10.3759709866402",""
"Israel","2000","10.0210133144077",""
"Israel","1999","9.5209519588584",""
"Israel","1998","9.97066738003577",""
"Israel","1997","9.99262069041464",""
"Israel","1996","9.73995460261429",""
"Israel","1995","9.65441267216618",""
"Israel","1994","9.43184116039405",""
"Israel","1993","9.10488598081053",""
"Israel","1992","8.96118188893116",""
"Israel","1991","7.97613581523613",""
"Israel","1990","8.12106701671711",""
"Italy","2011","6.55357583806806",""
"Italy","2010","6.69919067216769",""
"Italy","2009","6.66870493235887",""
"Italy","2008","7.46882331877271",""
"Italy","2007","7.77796861605193",""
"Italy","2006","7.94448882906543",""
"Italy","2005","8.0683324398044",""
"Italy","2004","8.13445342744893",""
"Italy","2003","8.0934034360705",""
"Italy","2002","7.87128804577972",""
"Italy","2001","7.87318361098284",""
"Italy","2000","7.90656683995751",""
"Italy","1999","7.77170590140063",""
"Italy","1998","7.74232772338962",""
"Italy","1997","7.56739683830403",""
"Italy","1996","7.47893397982683",""
"Italy","1995","7.55671285960972",""
"Italy","1994","7.15146747196229",""
"Italy","1993","7.2346651257735",""
"Italy","1992","7.39149901877941",""
"Italy","1991","7.45564352889741",""
"Italy","1990","7.34711727594031",""
"Jamaica","2011","2.81547619695869",""
"Jamaica","2010","2.62302620659971",""
"Jamaica","2009","3.14756453184646",""
"Jamaica","2008","4.39954436819522",""
"Jamaica","2007","4.9775241566943",""
"Jamaica","2006","4.45823960668",""
"Jamaica","2005","3.96894467831578",""
"Jamaica","2004","4.01960250292608",""
"Jamaica","2003","4.05056219674544",""
"Jamaica","2002","3.9214757134003",""
"Jamaica","2001","4.07953408631119",""
"Jamaica","2000","3.99615137213381",""
"Jamaica","1999","3.81952443133474",""
"Jamaica","1998","3.83901477708102",""
"Jamaica","1997","4.23625878134515",""
"Jamaica","1996","4.10341376854456",""
"Jamaica","1995","3.94097522756434",""
"Jamaica","1994","3.53798672781278",""
"Jamaica","1993","3.47968528146297",""
"Jamaica","1992","3.37552044618189",""
"Jamaica","1991","3.433181690074",""
"Jamaica","1990","3.36744755541894",""
"Japan","2011","9.328183832689",""
"Japan","2010","9.17858332213151",""
"Japan","2009","8.64548819126749",""
"Japan","2008","9.47799291190691",""
"Japan","2007","9.82923339467377",""
"Japan","2006","9.68174261708051",""
"Japan","2005","9.74669747507524",""
"Japan","2004","9.93373571113176",""
"Japan","2003","9.77955763461262",""
"Japan","2002","9.63749733166394",""
"Japan","2001","9.54310106860999",""
"Japan","2000","9.70016846243422",""
"Japan","1999","9.54621862153378",""
"Japan","1998","9.25048636369134",""
"Japan","1997","9.60728706266083",""
"Japan","1996","9.65911946758468",""
"Japan","1995","9.5093496352784",""
"Japan","1994","9.45905788313064",""
"Japan","1993","8.96214090743555",""
"Japan","1992","9.11671667748129",""
"Japan","1991","8.9638222935702",""
"Japan","1990","8.9512818418529",""
"Jordan","2011","3.30681780872246",""
"Jordan","2010","3.28149582449849",""
"Jordan","2009","3.54164418625381",""
"Jordan","2008","3.61166375298966",""
"Jordan","2007","3.89596252096942",""
"Jordan","2006","3.89064738024084",""
"Jordan","2005","4.01945120993423",""
"Jordan","2004","3.77848585626799",""
"Jordan","2003","3.50548007548097",""
"Jordan","2002","3.44414124978024",""
"Jordan","2001","3.3097064222764",""
"Jordan","2000","3.25282036029128",""
"Jordan","1999","3.10026157209682",""
"Jordan","1998","3.14058938896018",""
"Jordan","1997","3.16760235426395",""
"Jordan","1996","3.18761958384597",""
"Jordan","1995","3.13805629331149",""
"Jordan","1994","3.28233868604915",""
"Jordan","1993","3.05897032284876",""
"Jordan","1992","3.2769682797467",""
"Jordan","1991","2.76910285436033",""
"Jordan","1990","3.09764019326756",""
"Kazakhstan","2011","16.2604977960613",""
"Kazakhstan","2010","15.5274480255072",""
"Kazakhstan","2009","13.6049012319456",""
"Kazakhstan","2008","14.7591136190003",""
"Kazakhstan","2007","14.3025919968408",""
"Kazakhstan","2006","12.6439548253452",""
"Kazakhstan","2005","11.7463080406859",""
"Kazakhstan","2004","11.552348298119",""
"Kazakhstan","2003","10.4297903260388",""
"Kazakhstan","2002","10.3907446173844",""
"Kazakhstan","2001","10.1590668615942",""
"Kazakhstan","2000","8.76594413255428",""
"Kazakhstan","1999","7.93574143326289",""
"Kazakhstan","1998","8.4170821431689",""
"Kazakhstan","1997","8.58949222008668",""
"Kazakhstan","1996","9.17986279904153",""
"Kazakhstan","1995","10.722514590699",""
"Kazakhstan","1994","12.6652902922207",""
"Kazakhstan","1993","13.8800646238928",""
"Kazakhstan","1992","16.2603460545318",""
"Kenya","2011","0.32283085534794",""
"Kenya","2010","0.303602388255315",""
"Kenya","2009","0.310120238342333",""
"Kenya","2008","0.264149223187919",""
"Kenya","2007","0.260413960430071",""
"Kenya","2006","0.260478474351002",""
"Kenya","2005","0.23926989532528",""
"Kenya","2004","0.218854003975242",""
"Kenya","2003","0.199221702066399",""
"Kenya","2002","0.241462559806626",""
"Kenya","2001","0.291635517522672",""
"Kenya","2000","0.333000810291177",""
"Kenya","1999","0.333750861301129",""
"Kenya","1998","0.337906399401581",""
"Kenya","1997","0.285569334092556",""
"Kenya","1996","0.33097189605816",""
"Kenya","1995","0.275512392791077",""
"Kenya","1994","0.246167822159841",""
"Kenya","1993","0.245657516668904",""
"Kenya","1992","0.221306468709576",""
"Kenya","1991","0.199712374308167",""
"Kenya","1990","0.248361638200155",""
"Kiribati","2011","0.628100755667506",""
"Kiribati","2010","0.637784803003796",""
"Kiribati","2009","0.418989945155393",""
"Kiribati","2008","0.58002572971149",""
"Kiribati","2007","0.549651502660571",""
"Kiribati","2006","0.757702304438137",""
"Kiribati","2005","0.689072379183799",""
"Kiribati","2004","0.494782765134479",""
"Kiribati","2003","0.461674926463014",""
"Kiribati","2002","0.470133684541778",""
"Kiribati","2001","0.304636783327993",""
"Kiribati","2000","0.398644731120452",""
"Kiribati","1999","0.360494980154098",""
"Kiribati","1998","0.412444699942513",""
"Kiribati","1997","0.372638932994601",""
"Kiribati","1996","0.473094141476694",""
"Kiribati","1995","0.288067244494488",""
"Kiribati","1994","0.29201284739734",""
"Kiribati","1993","0.295745681833456",""
